,barcode,description,finalPrice,itemPrice,needsFetchReview,partnerItemId,preventTargetGapPoints,quantityPurchased,userFlaggedBarcode,userFlaggedNewItem,userFlaggedPrice,userFlaggedQuantity,originalMetaBriteBarcode,originalMetaBriteDescription,pointsNotAwardedReason,pointsPayerId,rewardsGroup,rewardsProductPartnerId,brandCode,competitorRewardsGroup,discountedItemPrice,originalReceiptItemText,itemNumber,needsFetchReviewReason,originalMetaBriteQuantityPurchased,pointsEarned,targetPrice,competitiveProduct,userFlaggedDescription,deleted,priceAfterCoupon,metabriteCampaignId,originalFinalPrice,originalMetaBriteItemPrice,receipt_id,brandID,itemID
826,,HYV LF PEACH YOGURT,0.54,0.54,,1026,,1,,,,,,,,,,,HY-VEE,,0.54,HYV LF PEACH YOGURT,,,,,,,,,,,,,600208270a720f05f3000088,,827
827,,SPL K ORIGINAL,1.88,1.88,,1082,,1,,,,,,,,,,,SPECIAL K,,1.88,SPL K ORIGINAL,,,,,,,,,,,,,600208270a720f05f3000088,5332f9f1e4b03c9a25efd1c4,828
828,,HYV LF VANILLA YOGUR,0.54,0.54,,1027,,1,,,,,,,,,,,HY-VEE,,0.54,HYV LF VANILLA YOGUR,,,,,,,,,,,,,600208270a720f05f3000088,,829
829,075706191031,CNS CLSC THN SPR BLCK OLV GRN PPR ONN WHL MLK MZRL PRMS RMN 25.49 OZ,5.99,5.99,,1031,,1,,,,,,,,,,559c2234e4b06aca36af13c6,CONNIE'S PIZZA,,5.99,CONNIES SUPREME PIZZ,,,,,,,,,,,,,600208270a720f05f3000088,,830
830,019600920106,Van de Kamp's - Crispy Fish Fillets 19.45-oz,6.99,6.99,,1033,,1,,,,,,,,,,559c2234e4b06aca36af13c6,VAN DE KAMP'S,SMART ONES,6.99,VAN DE KAMP JUMBO FI,,,,,,,,,,,,,600208270a720f05f3000088,,831
831,036632011077,Light & Fit Greek Crunch Key Lime Pie Yogurt,0.54,0.54,,1025,,1,,,,,,,,,YOPLAIT GREEK YOGURT,5332f5f3e4b03c9a25efd0ae,LIGHT & FIT GREEK,,0.54,HYV LF KEY LIME PIE,,,,,,True,,,,,,,600208270a720f05f3000088,,832
832,754501734109,That's Smart! Chili Powder,3.79,3.79,,1080,,1,,,,,,,,,,,THAT'S SMART!,,3.79,VTKK THAT CHILI SCE,,,,,,,,,,,,,600208270a720f05f3000088,,833
833,071007023095,EL MNT MLD BF BN GRN CHL BRT KP FRZN BAG 32 OZ,4.99,4.99,,1072,,1,,,,,,,,,,559c2234e4b06aca36af13c6,EL MONTEREY,,4.99,EL MONT GREEN CHILI,,,,,,,,,,,,,600208270a720f05f3000088,,834
834,754502285808,Hy-Vee Kettle Cooked Pub Mustard Flavored Potato Chips,2.39,2.39,,1078,,1,,,,,,,,,,,HY-VEE,,2.39,HYV KETTLE PUB MUSTA,,,,,,,,,,,,,600208270a720f05f3000088,,835
835,,HYV KETTLE MESQ BBQ,2.39,2.39,,1077,,1,,,,,,,,,,,HY-VEE,,2.39,HYV KETTLE MESQ BBQ,,,,,,,,,,,,,600208270a720f05f3000088,,836
836,072310001459,Bigelow Green Tea Bags with Lemon,3.49,3.49,,1075,,1,,,,,,,,,LIPTON TEA,5332f5f6e4b03c9a25efd0b4,BIGELOW,LIPTON TEA,3.49,BIGELOW GRN TEA W/LE,,,,,,True,,,,,,,600208270a720f05f3000088,,837
837,075450085150,Hy-Vee Unsalted Sweet Butter Quarters,3.99,3.99,,1068,,1,,,,,,,,,,,HY-VEE,,3.99,HYV UNSLTD SWT BTR,,,,,,,,,,,,,600208270a720f05f3000088,,838
838,,HYV LF VANILLA YOGUR,0.56,0.56,,1067,,1,,,,,,,,,,,HY-VEE,,0.56,HYV LF VANILLA YOGUR,,,,,,,,,,,,,600208270a720f05f3000088,,839
839,754500797204,Hy-Vee Orange Cream Lowfat Yogurt,0.56,0.56,,1066,,1,,,,,,,,,,,HY-VEE,,0.56,HYV LF ORANGE CREAM,,,,,,,,,,,,,600208270a720f05f3000088,,840
840,036632011077,Light & Fit Greek Crunch Key Lime Pie Yogurt,0.56,0.56,,1065,,1,,,,,,,,,YOPLAIT GREEK YOGURT,5332f5f3e4b03c9a25efd0ae,LIGHT & FIT GREEK,,0.56,HYV LF KEY LIME PIE,,,,,,True,,,,,,,600208270a720f05f3000088,,841
841,028189000079,HTCH JLPN PPR SLCD JAR SLCT 12 OZ,1.19,1.19,,1037,,1,,,,,,,,,,559c2234e4b06aca36af13c6,HATCH FARMS,,1.19,HATCH NACHO SLCD JAL,,,,,,,,,,,,,600208270a720f05f3000088,,842
842,,HYV HALF & HALF,1.84,1.84,,1064,,1,,,,,,,,,,,HY-VEE,,1.84,HYV HALF & HALF,,,,,,,,,,,,,600208270a720f05f3000088,,843
843,075450120400,Hy-Vee Cage Free Omega-3 Grade A Large Brown Eggs,1.99,1.99,,1063,,1,,,,,,,,,,,HY-VEE,,1.99,HV CAGE FREE LG WHT,,,,,,,,,,,,,600208270a720f05f3000088,,844
844,048500256763,DOLE ORANGE PEACH MANGO JUICE VITAMIN C ENRICHED FROM CONCNTRT PSTRZD CARTON 1 CT 59 OZ,1.31,1.31,,1053,,1,,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,DOLE BLENDS MULTI SERVE,5332f5fbe4b03c9a25efd0ba,DOLE,,1.31,DOLE BANANAS,,,,,,,,,,DOLE BLENDS MULTI SERVE,,,600208270a720f05f3000088,,845
845,,HYV SELECT WIDE NOOD,2.99,2.99,,1079,,1,,,,,,,,,,,HY-VEE SELECT,,2.99,HYV SELECT WIDE NOOD,,,,,,,,,,,,,600208270a720f05f3000088,,846
846,754500326305,Hy-Vee Clover Honey Bear,5.99,5.99,,1039,,1,,,,,,,,,,,HY-VEE,,5.99,HYV CLOVER HNY BEAR,,,,,,,,,,,,,600208270a720f05f3000088,,847
847,,KELL ORIG FRSTD MINI,4.29,4.29,,1041,,1,,,,,,,,,,,KELLOGG'S,,4.29,KELL ORIG FRSTD MINI,,,,,,,,,,,,,600208270a720f05f3000088,,848
848,,HYV KETTLE CHIP ORIG,3.69,3.69,,1136,,1,,,,,,,,,,,HY-VEE,,3.69,HYV KETTLE CHIP ORIG,,,,,,,,,,,,,600208270a720f05f3000088,,849
849,044500341720,Hillshire Farm - Turkey Polska Kielbasa 13.00-oz,3.99,3.99,,1088,,1,,,,,,,,,,559c2234e4b06aca36af13c6,HILLSHIRE FARM,OSCAR MAYER SAUSAGE LINK,3.99,HILLS TRKY POLSKA KI,,,,,,,,,,,,,600208270a720f05f3000088,,850
850,754500958803,Hy-Vee Diced Cooked Ham,2.99,2.99,,1089,,1,,,,,,,,,,,HY-VEE,,2.99,HYV DICED COOKED HAM,,,,,,,,,,,,,600208270a720f05f3000088,,851
851,,HYV EX SHARP CHEDDAR,2.79,2.79,,1090,,1,,,,,,,,,,,HY-VEE,,2.79,HYV EX SHARP CHEDDAR,,,,,,,,,,,,,600208270a720f05f3000088,,852
852,024105590051,JST BR BNLS HND TRMD MNML PRCS SKNL CHCK WHL BRST FLT RFRG MLDD TRY 14 OZ,6.99,6.99,,1091,,1,,,,,,,,,JUST BARE FRESH CHICKEN BREAST FILETS,559c2234e4b06aca36af13c6,JUST BARE,,6.99,JUST BARE CKN BREAST,,,,,,,,,,JUST BARE FRESH CHICKEN BREAST FILETS,,,600208270a720f05f3000088,,853
853,21251000000,Laura's Lean Beef Ground Beef 93% Lean & Natural,5.99,5.99,,1092,,1,,,,,,,,,,,LAURA'S LEAN BEEF,,5.99,LEAN GRND BF 93% 7%,,,,,,,,,,,,,600208270a720f05f3000088,,854
854,754500355602,Hy-Vee Seasoned Croutons,1.79,1.79,,1139,,1,,,,,,,,,,,HY-VEE,,1.79,HYV SEASONED CROUTON,,,,,,,,,,,,,600208270a720f05f3000088,,855
855,,CAL ORG WHOLE CARTS,2.49,2.49,,1097,,1,,,,,,,,,,,CAL-ORGANIC FARMS,,2.49,CAL ORG WHOLE CARTS,,,,,,,,,,,,,600208270a720f05f3000088,,856
856,048500052020,DL PNPL ORNG BNN FRZN CNCN CAN 48 OZ JC BLND 12 FL OZ,1.53,1.53,,1098,,1,,,,,,,,,DOLE 100% FRUIT JUICES,559c2234e4b06aca36af13c6,DOLE CHILLED FRUIT JUICES,,1.53,DOLE BANANAS,,,,,,,,,,DOLE 100% FRUIT JUICES,,,600208270a720f05f3000088,585a9653e4b03e62d1ce0e7b,857
857,,DOLE ITALIAN BLEND,3.49,3.49,,1100,,1,,,,,,,,,,,DOLE,,3.49,DOLE ITALIAN BLEND,,,,,,,,,,,,,600208270a720f05f3000088,,858
858,,KASHI GOFLOW CINN CR,3.77,3.77,,1140,,1,,,,,,,,,,,KASHI,,3.77,KASHI GOFLOW CINN CR,,,,,,,,,,,,,600208270a720f05f3000088,,859
859,754500973400,Hy-Vee 4% Large Curd Cottage Cheese,1.47,1.47,,1111,,1,,,,,,,,,,,HY-VEE,,1.47,HYV 4% LRG CURD COTT,,,,,,,,,,,,,600208270a720f05f3000088,,860
860,075450079760,Hy-Vee Lowfat Blackberry Yogurt,0.56,0.56,,1112,,1,,,,,,,,,,,HY-VEE,,0.56,HYV LF BLACKBERRY YO,,,,,,,,,,,,,600208270a720f05f3000088,,861
861,754500947807,Hy-Vee Lemon Flavored Lowfat Yogurt,0.56,0.56,,1113,,1,,,,,,,,,,,HY-VEE,,0.56,HYV LF LEMON YOGURT,,,,,,,,,,,,,600208270a720f05f3000088,,862
862,,HYV LF PEACH YOGURT,0.56,0.56,,1114,,1,,,,,,,,,,,HY-VEE,,0.56,HYV LF PEACH YOGURT,,,,,,,,,,,,,600208270a720f05f3000088,,863
863,,HYV LF VANILLA YOGUR,0.56,0.56,,1115,,1,,,,,,,,,,,HY-VEE,,0.56,HYV LF VANILLA YOGUR,,,,,,,,,,,,,600208270a720f05f3000088,,864
864,075450085150,Hy-Vee Unsalted Sweet Butter Quarters,2.77,2.77,,1116,,1,,,,,,,,,,,HY-VEE,,2.77,HYV UNSLTD SWT BTR,,,,,,,,,,,,,600208270a720f05f3000088,,865
865,,BUSHS HOT RED CHILI,1.59,1.59,,1123,,1,,,,,,,,,,,BUSH'S BEST,,1.59,BUSHS HOT RED CHILI,,,,,,,,,,,,,600208270a720f05f3000088,,866
866,,BUSHS MILD KIONEY CH,1.59,1.59,,1124,,1,,,,,,,,,,,BUSH'S BEST,,1.59,BUSHS MILD KIONEY CH,,,,,,,,,,,,,600208270a720f05f3000088,,867
867,025500204215,Folgers Classic Roast Medium Caffeinated Coffee,14.98,14.98,,1132,,2,,,,,,,,,SWISS MISS CAFÉ,5e825d64f221c312e698a62a,FOLGERS,MAXWELL HOUSE GROUND COFFEE,14.98,FOLGERS CLASSIC ROAS,,,,,,True,,,,,,,600208270a720f05f3000088,,868
868,754501311409,Hy-Vee Kettle Cooked Buffalo & Blue Cheese Potato Chips,1.67,1.67,,1134,,1,,,,,,,,,,,HY-VEE,,1.67,HYV KETTLE BUFFALO&B,,,,,,,,,,,,,600208270a720f05f3000088,,869
869,754502285808,Hy-Vee Kettle Cooked Pub Mustard Flavored Potato Chips,1.67,1.67,,1137,,1,,,,,,,,,,,HY-VEE,,1.67,HYV KETTLE PUB MUSTA,,,,,,,,,,,,,600208270a720f05f3000088,,870
870,018627030010,Kashi Granola Bars - Chewy Honey Almond Flax,3.77,3.77,,1141,,1,,,,,,,,,NATURE VALLEY CHEWY BARS,5332f5f3e4b03c9a25efd0ae,KASHI,,3.77,KASHI GOPLAY HNY ALM,,,,,,True,,,,,,,600208270a720f05f3000088,,871
871,041000004087,"Lipton Recipe Secrets Beefy Onion Recipe Soup & Dip Mix, 2 count, 2.2 oz",1.99,1.99,,1142,,1,,,,,,,,5332f5f6e4b03c9a25efd0b4,LIPTON RECIPE SECRETS,5332f5f6e4b03c9a25efd0b4,LIPTON,,1.99,LIPTON BEEFY ONION,,,,19.9,,,,,,LIPTON RECIPE SECRETS,,,600208270a720f05f3000088,5332f603e4b03c9a25efd0bf,872
872,058449450023,NTRS PTH FLX N OATS INST OAT ORGN BOX HOT CRL 14 OZ,3.99,3.99,,1145,,1,,,,,,,,,,559c2234e4b06aca36af13c6,NATURE'S PATH ORGANIC,,3.99,NATURES PATH OF OATS,,,,,,,,,,,,,600208270a720f05f3000088,,873
873,058496723002,WSTMP SS CTSNK RPGBG CHKN 6.3OZ,1.99,1.99,,1043,,1,,,,,,,,,,550b2565e4b001d5e9e4146f,TEMPTATIONS,,1.99,TEMPT TASTY CHICKEN,,,,,,,,,,,,,600208270a720f05f3000088,,874
874,014113911979,"Wonderful Roasted & Salted Pistachios, 24 oz",8.99,8.99,,1208,,1,,,,,,,,,,559c2234e4b06aca36af13c6,WONDERFUL,PLANTERS PISTACHIOS,8.99,WNDRFL RSTD&SALTED,,,,,,,,,,,,,600208270a720f05f3000088,,875
875,754500990209,Hy-Vee Sweet Smoked Thick Sliced Bacon,4.99,4.99,,1204,,1,,,,,,,,,,,HY-VEE,,4.99,HYV SWT SMKD THICK,,,,,,,,,,,,,600208270a720f05f3000088,,876
876,,PREV FRZN ALASKAN SO,15.67,15.67,,1197,,1,,,,,,,,,,,SO DELICIOUS,,15.67,PREV FRZN ALASKAN SO,,,,,,,,,,,,,600208270a720f05f3000088,,877
877,009800300037,Tic Tac Cool Watermelon Gum,36.99,36.99,,1194,,1,,,,,,,,,,,TIC TAC,,36.99,TC NCTN GUM 2MG COOL,,,,,,,,,,,,,600208270a720f05f3000088,,878
878,511111001485,TOSTITOS,3.99,3.99,,1191,,1,,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,,5332f5fbe4b03c9a25efd0ba,TOSTITOS,,3.99,TOSTITOS MED SALSA,,,,,,False,,,,,,,600208270a720f05f3000088,585a972de4b03e62d1ce0e96,879
879,,STARKIST CHUNK LT TU,0.92,0.92,,1190,,1,,,,,,,,,,,STARKIST,,0.92,STARKIST CHUNK LT TU,,,,,,,,,,,,,600208270a720f05f3000088,,880
880,015300430594,Rice-A-Roni Rice Pilaf,2.38,2.38,,1188,,2,,,,,,,,,KNORR SIDES,5332f5f6e4b03c9a25efd0b4,RICE-A-RONI,,2.38,RICE A RONI RICE PIL,,,,,,True,,,,,,,600208270a720f05f3000088,585a96e9e4b03e62d1ce0e8b,881
881,048000007070,CHCK SEA SRDN WHL WTR CAN IN BOX 3.75 OZ,0.99,0.99,,1186,,1,,,,,,,,,,559c2234e4b06aca36af13c6,CHICKEN OF THE SEA,,0.99,COS SARDINES WATER,,,,,,,,,,,,,600208270a720f05f3000088,,882
882,305731769135,Advil Ibuprofen Pain & Fever Liqui-gels Minis,4.99,4.99,,1181,,1,,,,,,,,,ALEVE® LIQUID GELS,5d9b4f591dda2c6225a284aa,ADVIL,,4.99,ADVIL IBUPROFEN LIQU,,,,,,True,,,,,,,600208270a720f05f3000088,,883
883,511111001485,TOSTITOS,2.98,2.98,,1178,,1,,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,,5332f5fbe4b03c9a25efd0ba,TOSTITOS,,2.98,TOSTITOS MED SALSA,,,,,,False,,,,,,,600208270a720f05f3000088,585a972de4b03e62d1ce0e96,884
884,,MISSION TORTILLA TRI,2.99,2.99,,1177,,1,,,,,,,,,,,MISSION,TACO BELL TACO SHELLS,2.99,MISSION TORTILLA TRI,,,,,,,,,,,,,600208270a720f05f3000088,,885
885,754500638101,Hy-Vee Premium Distilled Water Gallon,0.99,0.99,,1176,,1,,,,,,,,,,,HY-VEE,,0.99,HY-VEE PREM DISTILLE,,,,,,,,,,,,,600208270a720f05f3000088,,886
886,071146002487,CLB SNP CRSP BLCK PPR BKD 40 PCT LS FAT HRVS SNPS BAG 3.3 OZ,1.25,1.25,,1160,,1,,,,,,,,,,559c2234e4b06aca36af13c6,HARVEST SNAPS,,1.25,HRVST SNAPS BLACK PE,,,,,,,,,,,,,600208270a720f05f3000088,,887
887,,GG KLONDIKE GOLDUST,3.99,3.99,,1158,,1,,,,,,,,,,,GREEN GIANT,,3.99,GG KLONDIKE GOLDUST,,,,,,,,,,,,,600208270a720f05f3000088,,888
888,071430010051,DL CRT ICBR PEA PD RDSH RD CBG RMN LTC VRY VG THRG WSHD LTC SLD BAG 11.9 OZ,3.49,3.49,,1157,,1,,,,,,,,,,559c2234e4b06aca36af13c6,DOLE,,3.49,DOLE VERY VEGGIE SLD,,,,,,,,,,,,,600208270a720f05f3000088,,889
889,21251000000,Laura's Lean Beef Ground Beef 93% Lean & Natural,5.99,5.99,,1154,,1,,,,,,,,,,,LAURA'S LEAN BEEF,,5.99,LEAN GRND BF 93% 7%,,,,,,,,,,,,,600208270a720f05f3000088,,890
890,021000604647,KRAFT Cheese - Pasteurized Prepared American Singles,3.29,3.29,,1153,,1,,,,,,,,,SARGENTO SLICED NATURAL CHEESE 7OZ OR SMALLER,5e7cf838f221c312e698a628,KRAFT,,3.29,KRAFT AMER SINGLES,,,,,,True,,,,KRAFT SINGLES,,,600208270a720f05f3000088,55a41b88e4b0d0a65b3692f0,891
891,024105590051,JST BR BNLS HND TRMD MNML PRCS SKNL CHCK WHL BRST FLT RFRG MLDD TRY 14 OZ,6.99,6.99,,1152,,1,,,,,,,,,JUST BARE FRESH CHICKEN BREAST FILETS,559c2234e4b06aca36af13c6,JUST BARE,,6.99,JUST BARE CKN BREAST,,,,,,,,,,JUST BARE FRESH CHICKEN BREAST FILETS,,,600208270a720f05f3000088,,892
892,,HYV EXTRA SHARP CHDD,4.99,4.99,,1151,,1,,,,,,,,,,,HY-VEE,,4.99,HYV EXTRA SHARP CHDD,,,,,,,,,,,,,600208270a720f05f3000088,,893
893,044500341720,Hillshire Farm - Turkey Polska Kielbasa 13.00-oz,3.99,3.99,,1150,,1,,,,,,,,,,559c2234e4b06aca36af13c6,HILLSHIRE FARM,OSCAR MAYER SAUSAGE LINK,3.99,HILLS TRKY POLSKA KI,,,,,,,,,,,,,600208270a720f05f3000088,,894
894,,HYV KETTLE MESQ BBQ,2.39,2.39,,1040,,1,,,,,,,,,,,HY-VEE,,2.39,HYV KETTLE MESQ BBQ,,,,,,,,,,,,,600208270a720f05f3000088,,895
895,058449450023,NTRS PTH FLX N OATS INST OAT ORGN BOX HOT CRL 14 OZ,3.99,3.99,,1046,,1,,,,,,,,,,559c2234e4b06aca36af13c6,NATURE'S PATH ORGANIC,,3.99,NATURES PATH OF OATS,,,,,,,,,,,,,600208270a720f05f3000088,,896
896,075450093070,Hy-Vee Medium Cheddar Cheese Brick,4.99,4.99,,1050,,1,,,,,,,,,,,HY-VEE,,4.99,HYV MED CHED BRICK,,,,,,,,,,,,,600208270a720f05f3000088,,897
897,,MONTEREY SLCD BABY B,2.50,2.50,,1163,,1,,,,,,,,,,,,,2.50,MONTEREY SLCD BABY B,,,,,,,,,,,,,600208270a720f05f3000088,,898
898,,TC NCTN GUM 2MG MINT,26.99,26.99,,1201,,1,,,,,,,,,,,,,26.99,TC NCTN GUM 2MG MINT,,,,,,,,,,,,,600208270a720f05f3000088,,899
899,,OSCAR SARDINES 2LAY,3.34,3.34,,1187,,1,,,,,,,,,,,,,3.34,OSCAR SARDINES 2LAY,,,,,,,,,,,,,600208270a720f05f3000088,,900
900,,TC NCTN GUM 2MG MINT,26.99,26.99,,1182,,1,,,,,,,,,,,,,26.99,TC NCTN GUM 2MG MINT,,,,,,,,,,,,,600208270a720f05f3000088,,901
901,,Flushable Wipes,11.99,11.99,,1172,,1,,,,,,,,,,,,,11.99,FSA 04902289613,,,,,,,,,,,,,600208270a720f05f3000088,,902
902,,PINATA APPLES,0.88,0.88,,1165,,1,,,,,,,,,,,,,0.88,PINATA APPLES,,,,,,,,,,,,,600208270a720f05f3000088,,903
903,,Organic Baby Spinach,1.88,1.88,,1162,,1,,,,,,,,,,,,,1.88,JOSIES ORG BABY SPIN,,,,,,,,,,,,,600208270a720f05f3000088,,904
904,,Green Bell Peppers,0.77,0.77,,1159,,1,,,,,,,,,,,,,0.77,GREEN BELL PEPPERS,,,,,,,,,,,,,600208270a720f05f3000088,,905
905,,FRSH BNLS PORK LOIN,4.56,4.56,,1149,,1,,,,,,,,,,,,,4.56,FRSH BNLS PORK LOIN,,,,,,,,,,,,,600208270a720f05f3000088,,906
906,,LUIGES DELUXE PIZZA,11.98,11.98,,1119,,2,,,,,,,,,,,,,11.98,LUIGES DELUXE PIZZA,,,,,,,,,,,,,600208270a720f05f3000088,,907
907,4093,Large Yellow Onions,1.82,1.82,,1104,,1,,,,,,,,,,,,,1.82,YELLOW ONIONS,,,,,,,,,,,,,600208270a720f05f3000088,,908
908,,Leek,3.99,3.99,,1103,,1,,,,,,,,,,,,,3.99,LEEK,,,,,,,,,,,,,600208270a720f05f3000088,,909
909,,BAREFOOT PINOT NOIR,19.99,19.99,,1108,,1,,,,,,,,,,,,,19.99,BAREFOOT PINOT NOIR,,,,,,,,,,,,,600208270a720f05f3000088,,910
910,4060,Broccoli,2.99,2.99,,1096,,1,,,,,,,,,,,,,2.99,BROCCOLI,,,,,,,,,,,,,600208270a720f05f3000088,,911
911,,1% Milk,3.99,3.99,,1028,,1,,,,,,,,,,,,,3.99,SASSY COW 1% MILK,,,,,,,,,,,,,600208270a720f05f3000088,,912
912,,HV MIXED VEGETABLES,2.29,2.29,,1032,,1,,,,,,,,,,,,,2.29,HV MIXED VEGETABLES,,,,,,,,,,,,,600208270a720f05f3000088,,913
913,4069,Green Cabbage,2.05,2.05,,1101,,1,,,,,,,,,,,,,2.05,GREEN CABBAGE,,,,,,,,,,,,,600208270a720f05f3000088,,914
914,,CTHD V HVV DUTY FOIL,2.99,2.99,,1042,,1,,,,,,,,,,,,,2.99,CTHD V HVV DUTY FOIL,,,,,,,,,,,,,600208270a720f05f3000088,,915
915,4816,Golden Sweet Potato,2.21,2.21,,1055,,1,,,,,,,,,,,,,2.21,GOLDEN SWT POTATO,,,,,,,,,,,,,600208270a720f05f3000088,,916
916,,GRIMES NSA RED KIDNE,1.09,1.09,,1036,,1,,,,,,,,,,,,,1.09,GRIMES NSA RED KIDNE,,,,,,,,,,,,,600208270a720f05f3000088,,917
917,4166,Other Sweet Onions,0.91,0.91,,1058,,1,,,,,,,,,,,,,0.91,SWEET ONIONS,,,,,,,,,,,,,600208270a720f05f3000088,,918
918,,2% Milk,4.09,4.09,,1069,,1,,,,,,,,,,,,,4.09,SASSY COW 2% MILK,,,,,,,,,,,,,600208270a720f05f3000088,,919
919,,Blueberries,2.99,2.99,,1095,,1,,,,,,,,,,,,,2.99,BLUEBERRIES,,,,,,,,,,,,,600208270a720f05f3000088,,920
920,,Green Bell Peppers,0.88,0.88,,1057,,1,,,,,,,,,,,,,0.88,GREEN BELL PEPPERS,,,,,,,,,,,,,600208270a720f05f3000088,,921
921,037000979715,Oral-B Glide Pro-Health Deep Clean Floss 40 M,3.99,3.99,,1011,,1,,,,,,,,,,,ORAL-B GLIDE,,3.99,OB GLIDE 3CT,,,,,,,,,,,,,60020af60a720f05f3000089,,922
922,,Green Bell Peppers,0.77,0.77,,1159,,1,,,,,,,,,,,,,0.77,GREEN BELL PEPPERS,,,,,,,,,,,,,60020d2a0a720f05f300008a,,923
923,,TC NCTN GUM 2MG MINT,26.99,26.99,,1201,,1,,,,,,,,,,,,,26.99,TC NCTN GUM 2MG MINT,,,,,,,,,,,,,60020d2a0a720f05f300008a,,924
924,,JOSIES ORG BABY SPIN,1.88,1.88,,1162,,1,,,,,,,,,,,,,1.88,JOSIES ORG BABY SPIN,,,,,,,,,,,,,60020d2a0a720f05f300008a,,925
925,,PINATA APPLES,0.88,0.88,,1165,,1,,,,,,,,,,,,,0.88,PINATA APPLES,,,,,,,,,,,,,60020d2a0a720f05f300008a,,926
926,,TC NCTN GUM 2MG MINT,26.99,26.99,,1182,,1,,,,,,,,,,,,,26.99,TC NCTN GUM 2MG MINT,,,,,,,,,,,,,60020d2a0a720f05f300008a,,927
927,,OSCAR SARDINES 2LAY,3.34,3.34,,1187,,1,,,,,,,,,,,,,3.34,OSCAR SARDINES 2LAY,,,,,,,,,,,,,60020d2a0a720f05f300008a,,928
928,511111001485,TOSTITOS,3.99,3.99,,1191,,1,,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,,5332f5fbe4b03c9a25efd0ba,TOSTITOS,,3.99,TOSTITOS MED SALSA,,,,,,False,,,,,,,60020d2a0a720f05f300008a,585a972de4b03e62d1ce0e96,929
929,,STARKIST CHUNK LT TU,0.92,0.92,,1190,,1,,,,,,,,,,,STARKIST,,0.92,STARKIST CHUNK LT TU,,,,,,,,,,,,,60020d2a0a720f05f300008a,,930
930,,PREV FRZN ALASKAN SO,15.67,15.67,,1197,,1,,,,,,,,,,,SO DELICIOUS,,15.67,PREV FRZN ALASKAN SO,,,,,,,,,,,,,60020d2a0a720f05f300008a,,931
931,,HYV GRADE A X LRG EG,1.29,1.29,,1023,,1,,,,,,,,,,,HY-VEE,,1.29,HYV GRADE A X LRG EG,,,,,,,,,,,,,60020d2a0a720f05f300008a,,932
932,,HYV LF BLUEBERRY YOG,0.54,0.54,,1024,,1,,,,,,,,,,,HY-VEE,,0.54,HYV LF BLUEBERRY YOG,,,,,,,,,,,,,60020d2a0a720f05f300008a,,933
933,036632011077,Light & Fit Greek Crunch Key Lime Pie Yogurt,0.54,0.54,,1025,,1,,,,,,,,,YOPLAIT GREEK YOGURT,5332f5f3e4b03c9a25efd0ae,LIGHT & FIT GREEK,,0.54,HYV LF KEY LIME PIE,,,,,,True,,,,,,,60020d2a0a720f05f300008a,,934
934,,HYV LF PEACH YOGURT,0.54,0.54,,1026,,1,,,,,,,,,,,HY-VEE,,0.54,HYV LF PEACH YOGURT,,,,,,,,,,,,,60020d2a0a720f05f300008a,,935
935,,FRSH BNLS PORK LOIN,4.56,4.56,,1149,,1,,,,,,,,,,,,,4.56,FRSH BNLS PORK LOIN,,,,,,,,,,,,,60020d2a0a720f05f300008a,,936
936,754500990209,Hy-Vee Sweet Smoked Thick Sliced Bacon,4.99,4.99,,1204,,1,,,,,,,,,,,HY-VEE,,4.99,HYV SWT SMKD THICK,,,,,,,,,,,,,60020d2a0a720f05f300008a,,937
937,,KASHI GOPLAY HNY ALM,3.77,3.77,,1141,,1,,,,,,,,,,,,,3.77,KASHI GOPLAY HNY ALM,,,,,,,,,,,,,60020d2a0a720f05f300008a,,938
938,,GRIMES NSA RED KIDNE,1.09,1.09,,1036,,1,,,,,,,,,,,,,1.09,GRIMES NSA RED KIDNE,,,,,,,,,,,,,60020d2a0a720f05f300008a,,939
939,,BAREFOOT PINOT NOIR,19.99,19.99,,1108,,1,,,,,,,,,,,,,19.99,BAREFOOT PINOT NOIR,,,,,,,,,,,,,60020d2a0a720f05f300008a,,940
940,4093,Large Yellow Onions,1.82,1.82,,1104,,1,,,,,,,,,,,,,1.82,YELLOW ONIONS,,,,,,,,,,,,,60020d2a0a720f05f300008a,,941
941,,Leek,3.99,3.99,,1103,,1,,,,,,,,,,,,,3.99,LEEK,,,,,,,,,,,,,60020d2a0a720f05f300008a,,942
942,4069,Green Cabbage,2.05,2.05,,1101,,1,,,,,,,,,,,,,2.05,GREEN CABBAGE,,,,,,,,,,,,,60020d2a0a720f05f300008a,,943
943,4060,Broccoli,2.99,2.99,,1096,,1,,,,,,,,,,,,,2.99,BROCCOLI,,,,,,,,,,,,,60020d2a0a720f05f300008a,,944
944,,Blueberries,2.99,2.99,,1095,,1,,,,,,,,,,,,,2.99,BLUEBERRIES,,,,,,,,,,,,,60020d2a0a720f05f300008a,,945
945,,2% Milk,4.09,4.09,,1069,,1,,,,,,,,,,,,,4.09,SASSY COW 2% MILK,,,,,,,,,,,,,60020d2a0a720f05f300008a,,946
